Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code,Cuisine
WLl0nKeWBksVM5SkKKuLpg,TabeTomo,131 Avenue A,"{'latitude': 40.72688, 'longitude': -73.98311}",367,4.5,10009,japanese
japanese,,,,,,,
ONQRhDuWv0e9R5xOiI7YAA,Gyu-Kaku Japanese BBQ,321 W 44th St,"{'latitude': 40.75908, 'longitude': -73.98989}",1237,4,10036,japanese
japanese,,,,,,,
HO8vjBAFY3GU1erXMZ_UbQ,CHOCHIN,310 E 93rd St,"{'latitude': 40.781805, 'longitude': -73.947887}",94,4.5,10128,japanese
japanese,,,,,,,
s5xFby8uKtQvcwV-CiAOWA,Usumoya,620 E 6th St,"{'latitude': 40.724006, 'longitude': -73.98079}",6,5,10009,japanese
japanese,,,,,,,
NRJq2BNcbjqAyxUB_bw7gw,Momoya,185 7th Ave,"{'latitude': 40.7426255196333, 'longitude': -73.9966481924057}",669,4,10011,japanese
japanese,,,,,,,
IPHolyNKu-W1DPJKxWvKQw,Inase Restaurant,1586 1st Ave,"{'latitude': 40.77452, 'longitude': -73.950729}",148,4,10028,japanese
japanese,,,,,,,
Xk2zYFCknLOIZRv8T9z-Dw,Sakura Tokyo,604 Nostrand Ave,"{'latitude': 40.6779, 'longitude': -73.94989}",221,3,11216,japanese
japanese,,,,,,,
kIzVGUWS2b5H_b-G0Q0-0g,Katana Kitten,531 Hudson St,"{'latitude': 40.73425, 'longitude': -74.00639}",77,4,10014,japanese
japanese,,,,,,,
wjIyCBEpCG_HRp8veiI0YQ,Ootoya Times Square,141 W 41st St,"{'latitude': 40.75487, 'longitude': -73.98599}",947,4,10036,japanese
japanese,,,,,,,
enDIsmxSG2bQccQWgGNcbg,Takumen,5-50 50th Ave,"{'latitude': 40.74259, 'longitude': -73.9546699}",206,4,11101,japanese
japanese,,,,,,,
dOxHYQmBR14Fa2C1X8oMMQ,Sushi Lab,132 W 47th St,"{'latitude': 40.758417, 'longitude': -73.983301}",309,4.5,10036,japanese
japanese,,,,,,,
Q_rT0lwuW8rJ6kGBYxPWkw,Asea Fusion,4120 8th Ave,"{'latitude': 40.64588, 'longitude': -73.99915}",270,4,11232,japanese
japanese,,,,,,,
SxKvgnkMMZdhBJcxxKQnww,Nobu,40 W 57th St,"{'latitude': 40.7636210840864, 'longitude': -73.9765048613641}",1220,4,10019,japanese
japanese,,,,,,,
56PeolgNURAG4x6q7nanmw,Odo,17 W 20th St,"{'latitude': 40.74032, 'longitude': -73.99223}",29,4,10011,japanese
japanese,,,,,,,
O9WmKufAUqDM0j2HpgLVlw,Tamashii Ramen,2905 Broadway,"{'latitude': 40.7628026, 'longitude': -73.926578}",730,4,11106,japanese
japanese,,,,,,,
XAEwG1bfAiWUewpzZnB2uw,Chikarashi Isso,38 Rector St,"{'latitude': 40.708376, 'longitude': -74.0144832}",47,4,10006,japanese
japanese,,,,,,,
MwtXOkRUndPU-ivbtLD-bQ,Amura Japanese,1567 2nd Ave,"{'latitude': 40.775001, 'longitude': -73.9542}",329,4,10028,japanese
japanese,,,,,,,
nEkVibaTuIFEcTNtltFgJg,Kura,130 St Marks Pl,"{'latitude': 40.726709, 'longitude': -73.9835794}",483,4.5,10009,japanese
japanese,,,,,,,
l7G5tDA96xbA_bx1ZgkOeg,ICHIRAN Midtown,132 W 31st St,"{'latitude': 40.74839, 'longitude': -73.99062}",843,4,10001,japanese
japanese,,,,,,,
K54qUgd274Fj_LvHCjeSFw,Okinii,216 Thompson St,"{'latitude': 40.72894, 'longitude': -73.99911}",313,4,10012,japanese
japanese,,,,,,,
s2ii7iNxb0-hGVxHf0yexw,Menkoi Sato,7 Cornelia St,"{'latitude': 40.7316536618558, 'longitude': -74.0017022376845}",198,4.5,10014,japanese
japanese,,,,,,,
itH4GH2Mw2D5n5kkQAtMog,Abiko Curry,2 W 32nd St,"{'latitude': 40.74721, 'longitude': -73.986192}",814,4,10001,japanese
japanese,,,,,,,
raelHbSJ_gTo701c-KyXWg,Minca,536 E 5th St,"{'latitude': 40.72412, 'longitude': -73.98288}",1668,4,10009,japanese
japanese,,,,,,,
Ww3aAPf0sA5ygAXu2qV1ZQ,Taiki,134 Nevins St,"{'latitude': 40.6845433545275, 'longitude': -73.9837775425761}",79,4.5,11217,japanese
japanese,,,,,,,
KJTTqIxuB0BEsYxLaYyAZw,Tonkatsu Matsunoya,131 E 45th St,"{'latitude': 40.7533493041992, 'longitude': -73.9741592407227}",419,4,10017,japanese
japanese,,,,,,,
UuiW2A-O11Q0baqSEUMvZA,Miyabi Asian Fusion,1348 Forest Ave,"{'latitude': 40.6258092020868, 'longitude': -74.1345641477488}",356,4.5,10302,japanese
japanese,,,,,,,
lY_gb_hNbit6GHBiOn3VeQ,Nami Nori,33 Carmine St,"{'latitude': 40.730284, 'longitude': -74.003212}",217,4,10014,japanese
japanese,,,,,,,
t7BIiUN0tFg33kySuuQ0aQ,Masa,10 Columbus Cir,"{'latitude': 40.7678667, 'longitude': -73.9825734}",332,4,10019,japanese
japanese,,,,,,,
FXimZKjpMjbDR20M2ruhvg,Sapps,27-26 Jackson Ave,"{'latitude': 40.74762, 'longitude': -73.94008}",196,4,11101,japanese
japanese,,,,,,,
BlzlywklvYdek5uk_NCX9g,Suzume,545 Lorimer St,"{'latitude': 40.7131652, 'longitude': -73.9494479}",306,4,11211,japanese
japanese,,,,,,,
mdAt1D1XUG-HwTYmPSi9fA,Izakaya Mew Flushing,146-13 Northern Blvd,"{'latitude': 40.76536, 'longitude': -73.82022}",206,4,11354,japanese
japanese,,,,,,,
D65eObUbArHu6UiQsUasgw,HinoMaru Ramen,33-18 Ditmars Blvd,"{'latitude': 40.774889916651, 'longitude': -73.9092001318932}",893,4,11105,japanese
japanese,,,,,,,
1_JEFOI19hAu3VoODcTUvw,Shinsen,44 Bowery,"{'latitude': 40.71558, 'longitude': -73.9967}",244,4,10013,japanese
japanese,,,,,,,
ubCFsHLAG_xZupEbCny7vA,Beat Mazesoba,161-23 Crocheron Ave,"{'latitude': 40.7626925, 'longitude': -73.8042346}",144,4.5,11358,japanese
japanese,,,,,,,
W_ebg9LGWmhuzffKnguwoQ,Sake kawa,32-05 36th Ave,"{'latitude': 40.7563, 'longitude': -73.92855}",113,4.5,11106,japanese
japanese,,,,,,,
ujozQCThEuSfEXi5_6ZTPQ,Ramen Setagaya,280 Bedford Ave,"{'latitude': 40.7147999, 'longitude': -73.96115}",269,4,11249,japanese
japanese,,,,,,,
4eAgPj7eKonKAtk64kgUfQ,Matsuri,39-56 61st St,"{'latitude': 40.7458357, 'longitude': -73.9035436}",142,4.5,11377,japanese
japanese,,,,,,,
u5V6wQQv3e4BmbyzUDYLNQ,Takesushi,43-46 42nd St,"{'latitude': 40.7441219, 'longitude': -73.9224056}",371,4,11104,japanese
japanese,,,,,,,
zGAQqDu0Ak2khVYs9WdQxw,Sushi Nakazawa,23 Commerce St,"{'latitude': 40.7317465228689, 'longitude': -74.0045493828034}",1410,4.5,10014,japanese
japanese,,,,,,,
2pAophYMUh4-gVi-KJjOwA,Konbini NY,312 5th Ave,"{'latitude': 40.74701, 'longitude': -73.98583}",123,4,10001,japanese
japanese,,,,,,,
9bAyxRD6RsGEUQw424ovQA,Nishida Sho-ten,302 E 49th St,"{'latitude': 40.753969, 'longitude': -73.968722}",779,4,10017,japanese
japanese,,,,,,,
LjAt-SP7BwIpp56TZHVsWA,Uotora,1075 Bergen St,"{'latitude': 40.676369, 'longitude': -73.950486}",94,4.5,11216,japanese
japanese,,,,,,,
alFl7eiu6Go-YxZAdp88Fw,Go Go Curry,12 John St,"{'latitude': 40.7098966, 'longitude': -74.0090997}",373,4,10038,japanese
japanese,,,,,,,
hUf1EpnxbxFU4gf2nL7H-Q,Raku it's Japanese,212 East 52nd St,"{'latitude': 40.756591, 'longitude': -73.969306}",78,4.5,10022,japanese
japanese,,,,,,,
yono7ZJcU1KiqfC-xUMaIA,Japan Village,934 3rd Ave,"{'latitude': 40.65597, 'longitude': -74.00641}",240,3,11232,japanese
japanese,,,,,,,
vec8jeVbbSGzVlStl0Xp_Q,Chikarashi,227 Canal St,"{'latitude': 40.71787, 'longitude': -73.99948}",492,4,10013,japanese
japanese,,,,,,,
skL_mmJRGkLTrdYhy3rnlg,Sushi Hatsune,50 Eldridge St,"{'latitude': 40.715995320569505, 'longitude': -73.9927898728603}",3,5,10002,japanese
japanese,,,,,,,
DNSFvZtdsqkaidmFSpm-Jw,Soba Noodle Azuma,251 W 55th St,"{'latitude': 40.76526, 'longitude': -73.9832}",297,4,10019,japanese
japanese,,,,,,,
M2bvOwAbCjLUvMbAF6h3-w,Sapporo Ichiban,622 Manhattan Ave,"{'latitude': 40.723678, 'longitude': -73.950462}",257,4,11222,japanese
japanese,,,,,,,
9yvIxnZbRcMg-TqskkRTQQ,Shishito,1434D Richmond Rd,"{'latitude': 40.5942999, 'longitude': -74.0987899}",120,4,10304,japanese
japanese,,,,,,,
_FhKGcCbiYgtkXcCiwTAiA,Aburiya Kinnosuke,213 E 45th St,"{'latitude': 40.752583, 'longitude': -73.972274}",756,4,10017,japanese
japanese,,,,,,,
wQU3LMmOPNzxL-ptOi_F5w,Kobeyaki,293 7th Ave,"{'latitude': 40.7462138, 'longitude': -73.99388}",542,4,10001,japanese
japanese,,,,,,,
vX0_qcuVXoeeH1_24I8lSA,Sushi Kaito,244 W 72nd St,"{'latitude': 40.779199, 'longitude': -73.983662}",176,4.5,10023,japanese
japanese,,,,,,,
7lv8jYYurEBFRglhPYALkw,Tampopo Ramen,1 Bennett Ave,"{'latitude': 40.850719, 'longitude': -73.936309}",413,4,10033,japanese
japanese,,,,,,,
_2V0as8DZDwVxAi3ZJ0JkA,Raku - It's Japanese II,57 W 76th St,"{'latitude': 40.779997, 'longitude': -73.976516}",328,4,10023,japanese
japanese,,,,,,,
9jRwUN3z7k0seLOzWERVeg,Ramen-Ya,181 W 4th St,"{'latitude': 40.732536, 'longitude': -74.001681}",973,4,10014,japanese
japanese,,,,,,,
X83qWL5WPR-QWGXGQ8WP-Q,NR,339 E 75th St,"{'latitude': 40.770153, 'longitude': -73.954956}",94,4,10021,japanese
japanese,,,,,,,
2ZVnk4slnk8QpFwVLfYfYw,Sakagura East Village,231 E 9th St,"{'latitude': 40.72956, 'longitude': -73.98785}",39,4,10003,japanese
japanese,,,,,,,
pTMnHb_W3sKqS8oCzjHdVA,SenYa,109 1st Ave,"{'latitude': 40.7269015463545, 'longitude': -73.986101118587}",259,4,10003,japanese
japanese,,,,,,,
Q23LvHPuC9ajSbMEt8xoUw,Lucky Cat,232 E 53rd St,"{'latitude': 40.7570162692229, 'longitude': -73.9681779883895}",339,4,10022,japanese
japanese,,,,,,,
EXsorzjQ3y3Oh5-m82lgtg,Bushniwa,250 Varet St,"{'latitude': 40.70397, 'longitude': -73.93344}",173,4.5,11206,japanese
japanese,,,,,,,
QaEqD7q2GtmlovBOPC6yIQ,Murasaki,4644 Vernon Blvd,"{'latitude': 40.7457764869508, 'longitude': -73.9532554683031}",219,4.5,11101,japanese
japanese,,,,,,,
eyrc1L7VnWK0TcF9cheR4w,Okawa,77-05 37th Ave,"{'latitude': 40.7494447, 'longitude': -73.8884602}",161,3.5,11372,japanese
japanese,,,,,,,
8Jz2IfS-BGCm1GniqJVe2A,Saketumi Asian Bistro,118 Montague St,"{'latitude': 40.694698, 'longitude': -73.994769}",146,4,11201,japanese
japanese,,,,,,,
a8Lj13uc3Hhyjm0eYL90sw,Sushi On Me,71-26 Roosevelt Ave,"{'latitude': 40.74634, 'longitude': -73.89388}",38,4.5,11372,japanese
japanese,,,,,,,
_FICyzFLQxR7N62I6qU94A,KanaHashi,981 Manhattan Ave,"{'latitude': 40.73263, 'longitude': -73.95482}",138,4.5,11222,japanese
japanese,,,,,,,
xtxcAUvrD4dWHJd0cwvW1A,JeJu Noodle Bar,679 Greenwich St,"{'latitude': 40.73304, 'longitude': -74.00734}",606,4.5,10014,japanese
japanese,,,,,,,
8tcFpd0dcmfzbLgbTO4tdw,Sen Sakana,28 W 44th St,"{'latitude': 40.75533, 'longitude': -73.9815}",285,4,10036,japanese
japanese,,,,,,,
u0qfikB-ppp6UwoNKqxlRw,Flame,100 W 82nd St,"{'latitude': 40.78396, 'longitude': -73.97444}",418,4,10024,japanese
japanese,,,,,,,
AFt1Qcec4_JNr6PWpkRYyw,Sushi Lin,335 Flatbush Ave,"{'latitude': 40.677786, 'longitude': -73.972591}",270,4.5,11217,japanese
japanese,,,,,,,
wcnfhQ7Q_us38Q1uEARagw,Sushi Jin,316 E 84th St,"{'latitude': 40.776032, 'longitude': -73.951988}",25,5,10028,japanese
japanese,,,,,,,
PwrYnl3j3YCGzILX_5UHpw,Davelle,102 Suffolk St,"{'latitude': 40.71852, 'longitude': -73.98605}",131,4,10002,japanese
japanese,,,,,,,
EVZeqLPpfXrygmgamjD5_w,Takeshi Sushi,28 Grand St,"{'latitude': 40.72294, 'longitude': -74.00464}",102,4.5,10013,japanese
japanese,,,,,,,
eyqVOLoOLrqZ98_QhdPXqg,Ramen Danbo,52 7th Ave,"{'latitude': 40.6761199579391, 'longitude': -73.9745199680328}",255,4.5,11217,japanese
japanese,,,,,,,
kvpSqh3q7r3HK3Tw-wXGEQ,Ashbox,1154 Manhattan Ave,"{'latitude': 40.738267, 'longitude': -73.955158}",134,4.5,11222,japanese
japanese,,,,,,,
b3XJAx3ru9FxB5gIxPZogg,3 Guys Sushi,530 Forest Ave,"{'latitude': 40.630062, 'longitude': -74.107803}",72,4,10310,japanese
japanese,,,,,,,
ULDVJYTT-47RqbLtlR_FUA,Ootoya Greenwich Village,41 E 11th St,"{'latitude': 40.73316, 'longitude': -73.99273}",321,4,10003,japanese
japanese,,,,,,,
abNHO9-xlCsv31gghCUuxw,Zutto Japanese American Pub,77 Hudson St,"{'latitude': 40.71847, 'longitude': -74.00903}",899,4,10013,japanese
japanese,,,,,,,
ruBUmEgfRVu7M6i64XMQ9Q,Kouzan Japanese Restaurant,685 Amsterdam Ave,"{'latitude': 40.79226, 'longitude': -73.97145}",231,3.5,10025,japanese
japanese,,,,,,,
6EArjn_iacj-yGVLTKWuEQ,Fushimi Williamsburg,475 Driggs Ave,"{'latitude': 40.718827, 'longitude': -73.954131}",655,4,11211,japanese
japanese,,,,,,,
FCoRGys6wgE7fSQ_YAUBeg,Donguri Restaurant,309 E 83rd St,"{'latitude': 40.775724, 'longitude': -73.952431}",143,4,10028,japanese
japanese,,,,,,,
e5wK3I_THzF4Ce_OgoSCQw,MOKYO,109 St Marks Pl,"{'latitude': 40.727223, 'longitude': -73.983878}",71,4.5,10009,japanese
japanese,,,,,,,
hh0ae47ojPqq3USCRLmAjg,Tomoe Sushi,172 Thompson St,"{'latitude': 40.7277, 'longitude': -74.0001599}",973,4,10012,japanese
japanese,,,,,,,
7EaiwMVaNdQibSs0yYkE5Q,Sushi Yasuda,204 E 43rd St,"{'latitude': 40.75113, 'longitude': -73.97347}",2126,4,10017,japanese
japanese,,,,,,,
qVlDLz8Ri-ThAFJgYHuQ9A,Omusubi Gonbei,370 Lexington Ave,"{'latitude': 40.7507224, 'longitude': -73.9768828}",53,4.5,10017,japanese
japanese,,,,,,,
vw8e7QV4XDc_xViMLARqwQ,RESOBOX,41-26 27th St,"{'latitude': 40.7511464, 'longitude': -73.939074}",147,3.5,11101,japanese
japanese,,,,,,,
4qtJ_u-7-73ts5UPa6NBmA,Ni Japanese Delicacies,88 Essex St,"{'latitude': 40.7185896, 'longitude': -73.9881543}",45,4.5,10002,japanese
japanese,,,,,,,
k_rLFIMOAbvchgWKEuKdtw,Kikoo Sushi,998 Columbus Ave,"{'latitude': 40.8016099, 'longitude': -73.96164}",117,4,10025,japanese
japanese,,,,,,,
OFfZUS-nu6NDnsWe1B2bUQ,TONCHIN NEW YORK,13 W 36th St,"{'latitude': 40.7502727, 'longitude': -73.9844951}",1249,4.5,10018,japanese
japanese,,,,,,,
0ePn6TQSJQky4ueKeGQvpQ,SUGARFISH by sushi nozawa,33 E 20th St,"{'latitude': 40.73901, 'longitude': -73.98882}",849,4,10003,japanese
japanese,,,,,,,
CYfO97BoPiqz3KRbJ8jbeg,Katsuno,103-01 Metropolitan Ave,"{'latitude': 40.7104116655092, 'longitude': -73.8499203163873}",182,4,11375,japanese
japanese,,,,,,,
Cg5kGSXIelsKX9eqlHr31A,Kyuramen Union Square,210 E 14th St,"{'latitude': 40.732913, 'longitude': -73.986699}",1,5,10003,japanese
japanese,,,,,,,
dtk1Cstz5MHr-B1AOM_nXA,Gyu-Kaku Japanese BBQ,805 3rd Ave,"{'latitude': 40.75537, 'longitude': -73.97054}",1190,4,10022,japanese
japanese,,,,,,,
e3JALGueMcc2eLXRK8HPNQ,Ki Sushi,282 Flatbush Ave,"{'latitude': 40.6784417729132, 'longitude': -73.9734394269355}",189,4.5,11217,japanese
japanese,,,,,,,
Clumryf360iOnwpZ2ML8aw,Sushi You,246 E 51st St,"{'latitude': 40.755555, 'longitude': -73.968736}",272,4,10022,japanese
japanese,,,,,,,
FXFQJmhK6elesopXdhjvFQ,Amber,103 W 70th St,"{'latitude': 40.7764053344727, 'longitude': -73.9798736572266}",120,4,10023,japanese
japanese,,,,,,,
8cFOJd4dTkkE7EFUns8kGQ,Ikko Hibachi Sushi Asian Bistro,3938 E Tremont Ave,"{'latitude': 40.821186, 'longitude': -73.818848}",83,4.5,10465,japanese
japanese,,,,,,,
cLxp5gIPWIhmvpmdPo7BsA,969 NYC Coffee,37-61 80th St,"{'latitude': 40.74779, 'longitude': -73.88553}",281,4.5,11372,japanese
japanese,,,,,,,
5qF6oqYOeivUbsVf1MsQAA,Aoyu Sushi,3532 A Johnson Ave,"{'latitude': 40.8859634, 'longitude': -73.9096909}",248,4.5,10463,japanese
japanese,,,,,,,
eRtceh_W_yniAfCqJni5Bg,Go! Go! Curry!,273 W 38th St,"{'latitude': 40.75463, 'longitude': -73.99115}",1461,4,10018,japanese
japanese,,,,,,,
pqebqpVTT8bR_s9iEu8dOA,Curry-Ya,214 E 10th St,"{'latitude': 40.72922, 'longitude': -73.98604}",718,4,10003,japanese
japanese,,,,,,,
JPEIN-ZFo0-6X06nz6cfYA,Sushi Daizen,47-38 Vernon Blvd,"{'latitude': 40.74445, 'longitude': -73.9538199}",116,4.5,11101,japanese
japanese,,,,,,,
ckDKWs7pyXpRYi06sVedrA,TJ Asian Bistro,50-19 Skillman Ave,"{'latitude': 40.7461895, 'longitude': -73.9136856}",438,4,11377,japanese
japanese,,,,,,,
GBk_i2qnjMtQIt_ntJpzbw,Ramen Andante,130 Grand St,"{'latitude': 40.7148695, 'longitude': -73.9625803}",67,4,11249,japanese
japanese,,,,,,,
OINi1A9bSUUN5vi7xgi3ZQ,Uchu,217 Eldridge St,"{'latitude': 40.72172, 'longitude': -73.99026}",78,4.5,10002,japanese
japanese,,,,,,,
O73yeXgNF7ReLuY6EsOa1w,Sushi & Co,67 Nassau St,"{'latitude': 40.709488, 'longitude': -74.008663}",53,4.5,10038,japanese
japanese,,,,,,,
ZrzSDDj54aUlPqn4MQMKeQ,Momo Sushi Shack,43 Bogart St,"{'latitude': 40.70512, 'longitude': -73.933463}",659,4,11206,japanese
japanese,,,,,,,
W5RSIwNKBa7k0jeAs5KDYg,Mei Jin Ramen,1574 2nd Ave,"{'latitude': 40.775049, 'longitude': -73.953553}",722,4,10028,japanese
japanese,,,,,,,
diCW3Pj1PTVRSyol_d7cZw,Chef's Table at Brooklyn Fare,431 W 37th St,"{'latitude': 40.7561930774282, 'longitude': -73.9966090932068}",533,4.5,10018,japanese
japanese,,,,,,,
kAM_S06FQlhtSSyrzrJb6w,Jpan,287 5th Ave,"{'latitude': 40.673599, 'longitude': -73.982254}",307,4,11215,japanese
japanese,,,,,,,
c6R_hvUwsqXX2MUXWtO94Q,Nakamura,172 Delancey St,"{'latitude': 40.717975, 'longitude': -73.985115}",378,4,10002,japanese
japanese,,,,,,,
C5tqSSgVPfgtsJn3QnvDiQ,Hibino,10-70 Jackson Ave,"{'latitude': 40.742626, 'longitude': -73.95198}",208,4,11101,japanese
japanese,,,,,,,
aK2ipD9K8-usBw_gkvvJuw,Nare Sushi,115 E 57th St,"{'latitude': 40.76143, 'longitude': -73.96992}",352,4,10022,japanese
japanese,,,,,,,
u1dEMaP86MKl7lO5MyJLhg,Takara Sushi,150-11 14th Ave,"{'latitude': 40.78913, 'longitude': -73.8133715}",210,4,11357,japanese
japanese,,,,,,,
YjDOSFuRWNp2d1znivWyIA,Sunrise Mart,494 Broome St,"{'latitude': 40.7232311, 'longitude': -74.0025149}",278,4,10012,japanese
japanese,,,,,,,
qF7MR9gKSkDrIA0ACw4TZw,Naruto Ramen,276 5th Ave,"{'latitude': 40.67444, 'longitude': -73.98229}",501,3.5,11215,japanese
japanese,,,,,,,
eS9mTLlWwu_Ap2ROMQWPxg,Chuko,565 Vanderbilt Ave,"{'latitude': 40.680784, 'longitude': -73.967455}",1068,4,11238,japanese
japanese,,,,,,,
TeBthQZ2xpxyvXheS08ovw,Blue Ribbon Sushi Izakaya,187 Orchard St,"{'latitude': 40.7220839812692, 'longitude': -73.9882245327093}",514,4,10002,japanese
japanese,,,,,,,
Dv28TvKBh_8i6W02uAaMKw,Samurai Papa BS,594 Lafayette Ave,"{'latitude': 40.68981, 'longitude': -73.95101}",161,4,11216,japanese
japanese,,,,,,,
U7gqQHSRFNYCad3qGLj3yQ,Umami Sushi,50 Greenwich Ave,"{'latitude': 40.73571, 'longitude': -74.00044}",138,4.5,10011,japanese
japanese,,,,,,,
V-rY0hlPjAghV14jOlVUiQ,Nikko,1280 Amsterdam Ave,"{'latitude': 40.81156, 'longitude': -73.95781}",364,3.5,10027,japanese
japanese,,,,,,,
3csCSCHoQACwCp4e4E4phw,Haru Sushi,433 Amsterdam Ave,"{'latitude': 40.7840885, 'longitude': -73.9774212}",248,3.5,10024,japanese
japanese,,,,,,,
qNyUkJJjg1Tu6XmhAUU1sA,Okuda,458 W 17th St,"{'latitude': 40.7437929363044, 'longitude': -74.0063984206981}",37,5,10011,japanese
japanese,,,,,,,
V58g7E1AHkuTchTVyLQuYQ,Saigon Grill & Bar,4521 Ave N,"{'latitude': 40.61883, 'longitude': -73.93099}",230,4.5,11234,japanese
japanese,,,,,,,
6lUsFj0KCao678o9L7QwUw,Hatsuhana Sushi Restaurant,17 E 48th St,"{'latitude': 40.75703, 'longitude': -73.97692}",1358,4,10017,japanese
japanese,,,,,,,
piN1qTj49J4RN-g7kNjpZg,Kura Revolving Sushi Bar,2151 Lemoine Ave,"{'latitude': 40.85622, 'longitude': -73.96783}",109,4,7024,japanese
japanese,,,,,,,
LOFl1w5bXrAdDRAQ-vi3_A,Koyo,3712 31st Ave,"{'latitude': 40.76164, 'longitude': -73.91838}",37,4.5,11103,japanese
japanese,,,,,,,
LTfR_0NiS7OIRCfkaAJg9w,Silver Rice,638 Park Pl,"{'latitude': 40.6742123562615, 'longitude': -73.9568891376257}",283,4.5,11238,japanese
japanese,,,,,,,
m6sYBuozGY1JhnHlBf1Bzg,BondST,6 Bond St,"{'latitude': 40.726934, 'longitude': -73.994404}",989,4,10012,japanese
japanese,,,,,,,
MGRo61aHFUeRlWhSbTv2NA,Sushi By M,75 E 4th St,"{'latitude': 40.72666, 'longitude': -73.99027}",502,4.5,10003,japanese
japanese,,,,,,,
oTkzgr7hzOAdlP99Auj3GQ,Momosan Ramen & Sake - New York,342 Lexington Ave,"{'latitude': 40.74993, 'longitude': -73.97746}",1652,4,10016,japanese
japanese,,,,,,,
G9SWgxH65OBQaJaE8dHkbw,Zest Ramen,112 Eldridge St,"{'latitude': 40.71816, 'longitude': -73.99186}",259,4.5,10002,japanese
japanese,,,,,,,
EXEDl7BOLZksz3Uy_RVFhw,Yamato Restaurant,168 7th Ave,"{'latitude': 40.67192, 'longitude': -73.97758}",273,4,11215,japanese
japanese,,,,,,,
Nb1f08r6EJSVTMY9MxY39Q,Samurai Fusion Sushi,1709 86th St,"{'latitude': 40.608551, 'longitude': -74.004348}",152,4,11214,japanese
japanese,,,,,,,
1yvEVWnJfodsReGHc8DuVQ,Silver Rice,575A Flatbush Ave,"{'latitude': 40.6597410822446, 'longitude': -73.9604239538312}",93,4.5,11225,japanese
japanese,,,,,,,
wUu9WcGjP8KS6KlpARChyQ,Gyu-Kaku Japanese BBQ,4052 Main St,"{'latitude': 40.758159, 'longitude': -73.829822}",580,4.5,11354,japanese
japanese,,,,,,,
EdyhCrCslsOsqup12oNpDw,Bessou,55 Water St,"{'latitude': 40.7034191, 'longitude': -73.991612045108}",16,3.5,11201,japanese
japanese,,,,,,,
XKDHsS8PevoEdFLNtt05FA,Shuya Cafe de Ramen,42-13 Broadway,"{'latitude': 40.758007205736, 'longitude': -73.9167939666258}",294,4.5,11103,japanese
japanese,,,,,,,
pil3w2-2REoXBwEToYZ_tQ,Bar Moga,128 W Houston St,"{'latitude': 40.72787, 'longitude': -74.00107}",189,4,10012,japanese
japanese,,,,,,,
C69uTzoWFaIWcpnYf2LbRw,ROKC,3452 Broadway,"{'latitude': 40.8235051, 'longitude': -73.9522425}",429,4.5,10031,japanese
japanese,,,,,,,
jt-0y4RJ20ONbkxxNWG_Sw,New Mizu Sushi,350 E 9th St,"{'latitude': 40.7283, 'longitude': -73.98538}",180,4.5,10003,japanese
japanese,,,,,,,
UB5emSFilql0J10Jx4AHXA,Watawa Sushi,33-10 Ditmars Blvd,"{'latitude': 40.774959, 'longitude': -73.9095}",896,4,11105,japanese
japanese,,,,,,,
tvpkgdOyFFRGwwu8zyR36g,Sasa Song,201-07 Northern Blvd,"{'latitude': 40.75786, 'longitude': -73.78195}",114,4,11361,japanese
japanese,,,,,,,
L87p5eAKGjvkS2YZYjZcrg,Yamada Chikara NY,249 E 49th St,"{'latitude': 40.75465, 'longitude': -73.96934}",33,4.5,10017,japanese
japanese,,,,,,,
cZAh6BzEeMI5fofWeDvuhw,Sake Bar Satsko,202 E 7th St,"{'latitude': 40.72445, 'longitude': -73.9802799}",165,4,10009,japanese
japanese,,,,,,,
wSGZA3DOFSUvALZRKCM_Sw,Tanoshi Sushi Sake Bar,1372 York Ave,"{'latitude': 40.767568, 'longitude': -73.952815}",659,4.5,10021,japanese
japanese,,,,,,,
6xPlSpyxE3PLJVeRvt2BwQ,Yaya Tea Garden,51 Chrystie St,"{'latitude': 40.7162999, 'longitude': -73.99496}",494,4,10002,japanese
japanese,,,,,,,
6J6u3doRNRrewj4_N_QgPA,Yamashiro,466 Myrtle Ave,"{'latitude': 40.69326, 'longitude': -73.9666}",138,3.5,11205,japanese
japanese,,,,,,,
2f0EWTvp3YDtGNKEEXKKhA,Naruto Ramen,1596 3rd Ave,"{'latitude': 40.781223, 'longitude': -73.952636}",953,3.5,10128,japanese
japanese,,,,,,,
yj4culC4vfNKWXdj5ZxJ4Q,Kosaka,220 W 13th St,"{'latitude': 40.7381972955808, 'longitude': -74.0014449879527}",162,4.5,10011,japanese
japanese,,,,,,,
0nYfyel0UwlI1qXHOjTw0w,Musashi Asian Cuisine,495 Grand St,"{'latitude': 40.7111358642578, 'longitude': -73.9514236450195}",162,4.5,11211,japanese
japanese,,,,,,,
Neiw4AB_s7BpLSxyUrSXBQ,Sushi & Noodles,274 Troutman St,"{'latitude': 40.70347, 'longitude': -73.92577}",147,4,11237,japanese
japanese,,,,,,,
AanNkr0fdlLXtUzjqwbcvw,Mitoushi Japanese Restaurant,1221 Quentin Rd,"{'latitude': 40.608332, 'longitude': -73.960424}",161,3.5,11229,japanese
japanese,,,,,,,
QGldR7s9_qV_35iGtkcNyA,Asia Harbor,402 Church Ave,"{'latitude': 40.643948, 'longitude': -73.9763473}",108,4,11218,japanese
japanese,,,,,,,
